file,date_time,temperature,conductivity,pressure,oxygen,salinity,depth_label,temperature_flag,conductivity_flag,pressure_flag,oxygen_flag,salinity_flag,sound_speed,sound_speed_flag,salinity_calc,salinity_calc_flag,sound_speed_calc,sound_speed_calc_flag
19102323.mcI,2019-10-23T08:00:11Z,-1.6384,2.41487,45.872,8.524,30.1478,40,0,0,0,0,0,1435.618,0,30.147790894387374,0,1435.4687106243798,0
19102323.mcI,2019-10-23T10:00:10Z,-1.6323,2.41642,45.785,8.516,30.1628,40,0,0,0,0,0,1435.666,0,30.16286268850638,0,1435.5173366223758,0
19102323.mcI,2019-10-23T12:00:10Z,-1.6338,2.41864,45.945,8.517,30.1947,40,0,0,0,0,0,1435.705,0,30.194683188812768,0,1435.5557740528777,0
19102323.mcI,2019-10-23T14:00:10Z,-1.6364,2.42672,45.775,8.469,30.3081,40,0,0,0,0,0,1435.844,0,30.308070756530675,0,1435.694154282519,0
19102323.mcI,2019-10-23T16:00:10Z,-1.6115,2.43478,45.276,8.442,30.3932,40,0,0,0,0,0,1436.072,0,30.393288917864396,0,1435.922356237168,0
19102323.mcI,2019-10-23T18:00:11Z,-1.608,2.43623,44.908,8.43,30.4097,40,0,0,0,0,0,1436.105,0,30.4097725085743,0,1435.9557340070457,0
19102323.mcI,2019-10-23T20:00:10Z,-1.5676,2.44179,44.911,8.415,30.4445,40,0,0,0,0,0,1436.347,0,30.444490983445732,0,1436.1984658236465,0
19102323.mcI,2019-10-23T22:00:11Z,-1.5719,2.44288,45.515,8.403,30.4634,40,0,0,0,0,0,1436.362,0,30.46345498487565,0,1436.2130785972263,0
19102423.mcI,2019-10-24T00:00:11Z,-1.5754,2.44494,46.775,8.36,30.4946,40,0,0,0,0,0,1436.408,0,30.494495543790084,0,1436.2584943532297,0
19102423.mcI,2019-10-24T02:00:10Z,-1.5762,2.45389,48.035,8.279,30.617,40,0,0,0,0,0,1436.591,0,30.6170711315514,0,1436.441042874715,0
19102423.mcI,2019-10-24T04:00:11Z,-1.5399,2.45455,48.588,8.295,30.5883,40,0,0,0,0,0,1436.736,0,30.58842269796619,0,1436.5866896267255,0
19102423.mcI,2019-10-24T06:00:10Z,-1.5806,2.45418,46.879,8.22,30.6262,40,0,0,0,0,0,1436.563,0,30.62624624718818,0,1436.4135738962,0
19102423.mcI,2019-10-24T08:00:10Z,-1.5476,2.4601,45.152,8.217,30.6742,40,0,0,0,0,0,1436.759,0,30.67425529695173,0,1436.610432017219,0
19102423.mcI,2019-10-24T10:00:10Z,-1.5778,2.45091,44.865,8.278,30.5797,40,0,0,0,0,0,1436.481,0,30.579769379114552,0,1436.3316952853522,0
19102423.mcI,2019-10-24T12:00:10Z,-1.5597,2.45544,45.287,8.263,30.6228,40,0,0,0,0,0,1436.634,0,30.622889139623098,0,1436.484491621616,0
19102423.mcI,2019-10-24T14:00:11Z,-1.5593,2.45561,45.675,8.258,30.6246,40,0,0,0,0,0,1436.644,0,30.624577672936685,0,1436.494962412228,0
19102423.mcI,2019-10-24T16:00:10Z,-1.5471,2.46005,45.613,8.219,30.6729,40,0,0,0,0,0,1436.767,0,30.67278726581289,0,1436.6182834822685,0
19102423.mcI,2019-10-24T18:00:11Z,-1.5352,2.46325,45.029,8.193,30.7046,40,0,0,0,0,0,1436.858,0,30.704622838534146,0,1436.7095323625892,0
19102423.mcI,2019-10-24T20:00:10Z,-1.5354,2.46876,44.668,8.135,30.7803,40,0,0,0,0,0,1436.955,0,30.78041527338992,0,1436.8054500039607,0
19102423.mcI,2019-10-24T22:00:10Z,-1.4753,2.48244,44.872,8.061,30.905,40,0,0,0,0,0,1437.416,0,30.905066276245158,0,1437.2677032284876,0
19102523.mcI,2019-10-25T00:00:10Z,-1.4833,2.4833,45.503,8.016,30.9247,40,0,0,0,0,0,1437.415,0,30.924755815191165,0,1437.2659485065565,0
19102523.mcI,2019-10-25T02:00:11Z,-1.4762,2.48336,46.101,8.037,30.9179,40,0,0,0,0,0,1437.449,0,30.91785361094048,0,1437.3004740707445,0
19102523.mcI,2019-10-25T04:00:10Z,-1.4989,2.47721,46.153,8.07,30.8574,40,0,0,0,0,0,1437.258,0,30.857313142422868,0,1437.1097959520748,0
19102523.mcI,2019-10-25T06:00:10Z,-1.4856,2.47881,45.563,8.077,30.8658,40,0,0,0,0,0,1437.325,0,30.865740670608695,0,1437.1758859791707,0
19102523.mcI,2019-10-25T08:00:10Z,-1.4999,2.47496,44.839,8.082,30.8284,40,0,0,0,0,0,1437.193,0,30.82835772002777,0,1437.0445854254679,0
19102523.mcI,2019-10-25T10:00:10Z,-1.5576,2.45893,44.645,8.219,30.6688,40,0,0,0,0,0,1436.695,0,30.668855152723935,0,1436.5466014690014,0
19102523.mcI,2019-10-25T12:00:11Z,-1.4642,2.48632,45.293,8.018,30.9463,40,0,0,0,0,0,1437.532,0,30.946307603216816,0,1437.3838582784201,0
19102523.mcI,2019-10-25T14:00:10Z,-1.3471,2.52332,45.73,7.822,31.3287,40,0,0,0,0,0,1438.619,0,31.3287749288625,0,1438.47206263489,0
19102523.mcI,2019-10-25T16:00:11Z,-1.5338,2.46211,45.796,8.115,30.6872,40,0,0,0,0,0,1436.854,0,30.687140210624815,0,1436.7049617395442,0
19102523.mcI,2019-10-25T18:00:10Z,-1.5912,2.4491,45.383,8.273,30.5686,40,0,0,0,0,0,1436.409,0,30.568472994192167,0,1436.2598705728526,0
19102523.mcI,2019-10-25T20:00:11Z,-1.5972,2.44829,44.831,8.28,30.5638,40,0,0,0,0,0,1436.365,0,30.56387330229234,0,1436.2157002653512,0
19102523.mcI,2019-10-25T22:00:10Z,-1.6003,2.44768,44.777,8.298,30.5588,40,0,0,0,0,0,1436.342,0,30.558738814008027,0,1436.1928610466234,0
19102623.mcI,2019-10-26T00:00:10Z,-1.575,2.45327,45.222,8.27,30.609,40,0,0,0,0,0,1436.54,0,30.608984306522036,0,1436.3905892836237,0
19102623.mcI,2019-10-26T02:00:10Z,-1.5689,2.45486,45.911,8.252,30.624,40,0,0,0,0,0,1436.601,0,30.624064630657536,0,1436.4516339671845,0
19102623.mcI,2019-10-26T04:00:10Z,-1.5786,2.44866,46.244,8.276,30.5489,40,0,0,0,0,0,1436.457,0,30.54899465775792,0,1436.308318759776,0
19102623.mcI,2019-10-26T06:00:10Z,-1.5005,2.46158,45.863,8.297,30.6456,40,0,0,0,0,0,1436.959,0,30.645540895586652,0,1436.8105568093831,0
19102623.mcI,2019-10-26T08:00:11Z,-1.5002,2.4516,44.98,8.329,30.5095,40,0,0,0,0,0,1436.762,0,30.509451838455174,0,1436.61348284252,0
19102623.mcI,2019-10-26T10:00:10Z,-1.5568,2.45234,44.602,8.321,30.5779,40,0,0,0,0,0,1436.576,0,30.577890975821767,0,1436.4265087711258,0
19102623.mcI,2019-10-26T12:00:11Z,-1.4594,2.48336,46.021,8.017,30.9004,40,0,0,0,0,0,1437.505,0,30.90046618556117,0,1437.3566456323813,0
19102623.mcI,2019-10-26T14:00:10Z,-1.4962,2.47341,45.876,8.067,30.8026,40,0,0,0,0,0,1437.193,0,30.802736224707605,0,1437.0444381831553,0
19102623.mcI,2019-10-26T16:00:10Z,-1.4252,2.4936,46.067,7.939,31.0046,40,0,0,0,0,0,1437.811,0,31.004725935026627,0,1437.6633349929996,0
19102623.mcI,2019-10-26T18:00:10Z,-1.4577,2.48453,45.823,8.032,30.9147,40,0,0,0,0,0,1437.529,0,30.914797405446087,0,1437.3810583312204,0
19102623.mcI,2019-10-26T20:00:10Z,-1.5452,2.46009,45.077,8.187,30.6717,40,0,0,0,0,0,1436.766,0,30.671687042897332,0,1436.6173460235918,0
19102623.mcI,2019-10-26T22:00:11Z,-1.4876,2.47637,44.835,8.094,30.8348,40,0,0,0,0,0,1437.261,0,30.834893205333394,0,1437.1127315779033,0
19102723.mcI,2019-10-27T00:00:11Z,-1.4196,2.49525,45.202,7.948,31.0219,40,0,0,0,0,0,1437.847,0,31.02192642735041,0,1437.6996538857368,0
19102723.mcI,2019-10-27T02:00:10Z,-1.3998,2.50307,45.68,7.889,31.1078,40,0,0,0,0,0,1438.066,0,31.107732734216114,0,1437.9188003480297,0
19102723.mcI,2019-10-27T04:00:10Z,-1.3596,2.51476,46.264,7.821,31.2247,40,0,0,0,0,0,1438.428,0,31.22484210915448,0,1438.279985025427,0
19102723.mcI,2019-10-27T06:00:10Z,-1.3996,2.50016,46.106,7.916,31.0675,40,0,0,0,0,0,1438.02,0,31.067571540468332,0,1437.8722648314663,0
19102723.mcI,2019-10-27T08:00:10Z,-1.3755,2.50525,45.255,7.89,31.1123,40,0,0,0,0,0,1438.183,0,31.112372413317747,0,1438.0351147638903,0
19102723.mcI,2019-10-27T10:00:10Z,-1.3412,2.51525,45.417,7.831,31.2128,40,0,0,0,0,0,1438.486,0,31.212773301617055,0,1438.3384095681301,0
19102723.mcI,2019-10-27T12:00:10Z,-1.327,2.52857,46.316,7.677,31.3788,40,0,0,0,0,0,1438.793,0,31.37889319872637,0,1438.6458054063448,0
19102723.mcI,2019-10-27T14:00:11Z,-1.2912,2.53535,45.434,7.648,31.4341,40,0,0,0,0,0,1439.025,0,31.43414570831309,0,1438.8780626672888,0
19102723.mcI,2019-10-27T16:00:10Z,-1.0197,2.56565,46.076,7.5,31.5594,40,0,0,0,0,0,1440.498,0,31.55938051874576,0,1440.3548179357422,0
19102723.mcI,2019-10-27T18:00:10Z,-1.2453,2.54715,46.21,7.586,31.546,40,0,0,0,0,0,1439.408,0,31.545963830874523,0,1439.261670707232,0
19102723.mcI,2019-10-27T20:00:10Z,-1.3442,2.51764,45.488,7.779,31.2485,40,0,0,0,0,0,1438.521,0,31.248442623889463,0,1438.3734010862386,0
19102723.mcI,2019-10-27T22:00:10Z,-1.3466,2.52029,44.695,7.74,31.2875,40,0,0,0,0,0,1438.549,0,31.287547082169862,0,1438.4020096071354,0
19102823.mcI,2019-10-28T00:00:10Z,-1.3238,2.52726,44.786,7.703,31.3585,40,0,0,0,0,0,1438.756,0,31.358578782867976,0,1438.6090366927092,0
19102823.mcI,2019-10-28T02:00:10Z,-1.2555,2.54731,45.372,7.57,31.5594,40,0,0,0,0,0,1439.364,0,31.559399692150347,0,1439.2174987985507,0
19102823.mcI,2019-10-28T04:00:10Z,-1.2733,2.53856,46.134,7.573,31.4586,40,0,0,0,0,0,1439.155,0,31.458604577935088,0,1439.0082133749365,0
19102823.mcI,2019-10-28T06:00:10Z,-1.2422,2.54477,46.294,7.536,31.5103,40,0,0,0,0,0,1439.376,0,31.51026613459223,0,1439.2296057109156,0
19102823.mcI,2019-10-28T08:00:10Z,-1.237,2.5447,45.54,7.552,31.5042,40,0,0,0,0,0,1439.381,0,31.504280331237286,0,1439.2342633006322,0
19102823.mcI,2019-10-28T10:00:10Z,-1.1942,2.5548,45.011,7.513,31.5969,40,0,0,0,0,0,1439.701,0,31.59676986466165,0,1439.5555091988226,0
19102823.mcI,2019-10-28T12:00:10Z,-1.2507,2.56088,46.467,7.363,31.7384,40,0,0,0,0,0,1439.647,0,31.738429237740824,0,1439.5001985651593,0
19102823.mcI,2019-10-28T14:00:10Z,-1.2072,2.5546,45.393,7.544,31.6076,40,0,0,0,0,0,1439.66,0,31.607553474457937,0,1439.5140725157444,0
19102823.mcI,2019-10-28T16:00:10Z,-1.2238,2.56423,45.918,7.507,31.7559,40,0,0,0,0,0,1439.79,0,31.755808306157725,0,1439.643540565153,0
19102823.mcI,2019-10-28T18:00:10Z,-1.1343,2.54642,46.441,7.704,31.4192,40,0,0,0,0,0,1439.77,0,31.41916962836496,0,1439.6249081844444,0
19102823.mcI,2019-10-28T20:00:10Z,-1.2055,2.54216,45.903,7.669,31.4364,40,0,0,0,0,0,1439.445,0,31.436404224063367,0,1439.299132526313,0
19102823.mcI,2019-10-28T22:00:10Z,-1.1864,2.54144,44.857,7.669,31.4072,40,0,0,0,0,0,1439.48,0,31.4071888436616,0,1439.3341797012292,0
19102923.mcI,2019-10-29T00:00:10Z,-1.2068,2.53716,44.378,7.797,31.3708,40,0,0,0,0,0,1439.325,0,31.370746809043535,0,1439.1796286583847,0
19102923.mcI,2019-10-29T02:00:10Z,-1.2441,2.54891,44.93,7.52,31.5695,40,0,0,0,0,0,1439.425,0,31.569401895916485,0,1439.2784841761265,0
19102923.mcI,2019-10-29T04:00:10Z,-1.2336,2.55344,45.771,7.461,31.6195,40,0,0,0,0,0,1439.556,0,31.61945084915165,0,1439.409949114171,0
19102923.mcI,2019-10-29T06:00:10Z,-1.0088,2.57392,46.245,7.522,31.6597,40,0,0,0,0,0,1440.688,0,31.65960399684168,0,1440.5446153847981,0
19102923.mcI,2019-10-29T08:00:10Z,-1.0431,2.56301,45.748,7.581,31.5484,40,0,0,0,0,0,1440.367,0,31.54847161459813,0,1440.2233559750682,0
19102923.mcI,2019-10-29T10:00:10Z,-1.2845,2.53051,44.743,7.699,31.3617,40,0,0,0,0,0,1438.947,0,31.361612076340027,0,1438.8009645556717,0
19102923.mcI,2019-10-29T12:00:10Z,-1.244,2.55241,45.48,7.458,31.6167,40,0,0,0,0,0,1439.498,0,31.616601781298957,0,1439.3516364550737,0
19102923.mcI,2019-10-29T14:00:10Z,-1.2625,2.53324,45.175,7.667,31.3754,40,0,0,0,0,0,1439.078,0,31.375419583235193,0,1438.932044877776,0
19102923.mcI,2019-10-29T16:00:10Z,-1.2087,2.54952,45.564,7.633,31.5399,40,0,0,0,0,0,1439.564,0,31.53998125373657,0,1439.4183309019131,0
19102923.mcI,2019-10-29T18:00:10Z,-1.1913,2.55415,46.433,7.628,31.584,40,0,0,0,0,0,1439.721,0,31.584037639343475,0,1439.5750765957112,0
19102923.mcI,2019-10-29T20:00:10Z,-1.1839,2.55461,46.26,7.551,31.5826,40,0,0,0,0,0,1439.751,0,31.582581510240693,0,1439.6056984544366,0
19102923.mcI,2019-10-29T22:00:10Z,-1.2514,2.5516,45.287,7.508,31.6136,40,0,0,0,0,0,1439.455,0,31.613514643664786,0,1439.3089301619166,0
19103023.mcI,2019-10-30T00:00:10Z,-1.2663,2.54512,44.375,7.547,31.5416,40,0,0,0,0,0,1439.272,0,31.541573813719005,0,1439.125610753772,0
19103023.mcI,2019-10-30T02:00:10Z,-1.2514,2.54189,44.514,7.595,31.4818,40,0,0,0,0,0,1439.265,0,31.481824702036512,0,1439.1184287480592,0
19103023.mcI,2019-10-30T04:00:10Z,-1.1781,2.56451,45.361,7.447,31.7115,40,0,0,0,0,0,1439.939,0,31.71148756785661,0,1439.7931104398288,0
19103023.mcI,2019-10-30T06:00:10Z,-1.1789,2.56186,46.095,7.475,31.6759,40,0,0,0,0,0,1439.899,0,31.675892090394292,0,1439.7530151924595,0
19103023.mcI,2019-10-30T08:00:10Z,-1.1913,2.5538,45.916,7.504,31.5796,40,0,0,0,0,0,1439.707,0,31.57958721971576,0,1439.5607344918537,0
19103023.mcI,2019-10-30T10:00:10Z,-1.2076,2.54761,44.991,7.507,31.5131,40,0,0,0,0,0,1439.524,0,31.51320147011207,0,1439.37817224916,0
19103023.mcI,2019-10-30T12:00:10Z,-1.2292,2.5384,44.902,7.658,31.4107,40,0,0,0,0,0,1439.281,0,31.410790500169963,0,1439.1349613810012,0
19103023.mcI,2019-10-30T14:00:10Z,-1.2685,2.524,45.019,7.658,31.2561,40,0,0,0,0,0,1438.886,0,31.256110260551143,0,1438.7394747293458,0
19103023.mcI,2019-10-30T16:00:10Z,-1.2341,2.53189,45.207,7.638,31.3272,40,0,0,0,0,0,1439.149,0,31.327267439177046,0,1439.003526306057,0
19103023.mcI,2019-10-30T18:00:10Z,-1.2569,2.52402,46.283,7.702,31.2435,40,0,0,0,0,0,1438.945,0,31.243515433708385,0,1438.7984163492981,0
19103023.mcI,2019-10-30T20:00:10Z,-1.2166,2.54489,46.508,7.606,31.4848,40,0,0,0,0,0,1439.467,0,31.484815107716486,0,1439.3211863290992,0
19103023.mcI,2019-10-30T22:00:10Z,-1.2854,2.53487,46.205,7.629,31.4211,40,0,0,0,0,0,1439.047,0,31.421054698712915,0,1438.9005836348315,0
19103123.mcI,2019-10-31T00:00:10Z,-1.4811,2.48754,44.72,8.008,30.9808,40,0,0,0,0,0,1437.489,0,30.980886678605202,0,1437.3399783535237,0
19103123.mcI,2019-10-31T02:00:10Z,-1.3354,2.52877,44.468,7.661,31.3916,40,0,0,0,0,0,1438.74,0,31.391538800563083,0,1438.592831516176,0
19103123.mcI,2019-10-31T04:00:10Z,-1.1986,2.5452,45.14,7.53,31.4709,40,0,0,0,0,0,1439.512,0,31.470897862819214,0,1439.3664601366654,0
19103123.mcI,2019-10-31T06:00:10Z,-1.3297,2.51153,45.885,7.757,31.1497,40,0,0,0,0,0,1438.463,0,31.14981052173815,0,1438.316009180611,0
19103123.mcI,2019-10-31T08:00:10Z,-1.2943,2.52795,45.994,7.66,31.3363,40,0,0,0,0,0,1438.887,0,31.336307008672165,0,1438.7398999337681,0
19103123.mcI,2019-10-31T10:00:10Z,-1.4994,2.47909,45.271,8.068,30.8841,40,0,0,0,0,0,1437.278,0,30.884050292722275,0,1437.129398048969,0
19103123.mcI,2019-10-31T12:00:10Z,-1.5464,2.46078,44.761,8.229,30.6825,40,0,0,0,0,0,1436.77,0,30.682548178192103,0,1436.6211739891337,0
19103123.mcI,2019-10-31T14:00:11Z,-1.6743,2.44349,44.74,8.394,30.5776,40,0,0,0,0,0,1436.01,0,30.577488934071926,0,1435.8590918056939,0
19103123.mcI,2019-10-31T16:00:10Z,-1.6202,2.45513,44.899,8.269,30.6812,40,0,0,0,0,0,1436.415,0,30.68126869801483,0,1436.2646026027332,0
19103123.mcI,2019-10-31T18:00:11Z,-1.5939,2.45914,45.98,8.268,30.7084,40,0,0,0,0,0,1436.596,0,30.708427294184492,0,1436.4461463043895,0
19103123.mcI,2019-10-31T20:00:10Z,-1.6719,2.44438,47.317,8.39,30.5857,40,0,0,0,0,0,1436.074,0,30.58573022799043,0,1435.9234075443464,0
19103123.mcI,2019-10-31T22:00:10Z,-1.5466,2.47036,47.225,8.161,30.8123,40,0,0,0,0,0,1436.985,0,30.812413498631148,0,1436.8358735857087,0
19110123.mcI,2019-11-01T00:00:10Z,-1.4389,2.48737,45.33,8.028,30.9344,40,0,0,0,0,0,1437.638,0,30.934351307919403,0,1437.4901989446796,0
19110123.mcI,2019-11-01T02:00:11Z,-1.479,2.47854,44.554,8.144,30.8558,40,0,0,0,0,0,1437.326,0,30.855800040490816,0,1437.1780126902624,0
19110123.mcI,2019-11-01T04:00:10Z,-1.3557,2.50869,44.824,7.859,31.1389,40,0,0,0,0,0,1438.306,0,31.138866075600035,0,1438.159202991508,0
19110123.mcI,2019-11-01T06:00:10Z,-1.365,2.50786,45.587,7.918,31.1368,40,0,0,0,0,0,1438.272,0,31.13680923042948,0,1438.1240096807094,0
19110123.mcI,2019-11-01T08:00:10Z,-1.4295,2.49356,45.957,8.004,31.0087,40,0,0,0,0,0,1437.794,0,31.008717444821546,0,1437.6462589143885,0
19110123.mcI,2019-11-01T10:00:10Z,-1.4743,2.48086,45.498,8.125,30.8821,40,0,0,0,0,0,1437.4,0,30.882074855658374,0,1437.2514696605103,0
19110123.mcI,2019-11-01T12:00:10Z,-1.4729,2.47706,44.628,8.131,30.8293,40,0,0,0,0,0,1437.321,0,30.829220471440216,0,1437.1726328269324,0
19110123.mcI,2019-11-01T14:00:10Z,-1.5898,2.45827,44.197,8.237,30.6934,40,0,0,0,0,0,1436.566,0,30.69331253802068,0,1436.4167831472846,0
19110123.mcI,2019-11-01T16:00:11Z,-1.5309,2.4715,44.641,8.144,30.8132,40,0,0,0,0,0,1437.02,0,30.81326081574551,0,1436.8712603873278,0
19110123.mcI,2019-11-01T18:00:10Z,-1.5365,2.47157,45.756,8.16,30.8193,40,0,0,0,0,0,1437.019,0,30.819368211604996,0,1436.8704402340022,0
19110123.mcI,2019-11-01T20:00:11Z,-1.4955,2.47649,47.759,8.098,30.8431,40,0,0,0,0,0,1437.281,0,30.843009695553338,0,1437.1326935678612,0
19110123.mcI,2019-11-01T22:00:10Z,-1.3385,2.51799,48.52,7.772,31.2455,40,0,0,0,0,0,1438.593,0,31.24546550116458,0,1438.445586281534,0
19110223.mcI,2019-11-02T00:00:10Z,-1.3483,2.51409,46.186,7.89,31.2039,40,0,0,0,0,0,1438.452,0,31.203936236140812,0,1438.3047341552194,0
19110223.mcI,2019-11-02T02:00:10Z,-1.5326,2.46894,44.885,8.147,30.7798,40,0,0,0,0,0,1436.971,0,30.779854198041267,0,1436.8217115129255,0
19110223.mcI,2019-11-02T04:00:11Z,-1.3733,2.50607,44.792,7.9,31.1215,40,0,0,0,0,0,1438.198,0,31.121530085567734,0,1438.0506280774027,0
19110223.mcI,2019-11-02T06:00:10Z,-1.3793,2.50461,45.276,7.872,31.1077,40,0,0,0,0,0,1438.158,0,31.107595711675476,0,1438.010715860985,0
19110223.mcI,2019-11-02T08:00:10Z,-1.3941,2.5084,45.717,7.737,31.1745,40,0,0,0,0,0,1438.185,0,31.174489459877698,0,1438.037174713599,0
19110223.mcI,2019-11-02T10:00:10Z,-1.515,2.47065,45.565,8.126,30.7846,40,0,0,0,0,0,1437.073,0,30.784637518149758,0,1436.9241507756442,0
19110223.mcI,2019-11-02T12:00:10Z,-1.4711,2.48273,44.93,8.111,30.9047,40,0,0,0,0,0,1437.437,0,30.904636359662934,0,1437.2883095372233,0
19110223.mcI,2019-11-02T14:00:10Z,-1.6255,2.44674,44.444,8.334,30.572,40,0,0,0,0,0,1436.233,0,30.571981720503018,0,1436.0834052681562,0
19110223.mcI,2019-11-02T16:00:10Z,-1.6296,2.44982,44.55,8.338,30.6185,40,0,0,0,0,0,1436.278,0,30.618367734194358,0,1436.1281534235984,0
19110223.mcI,2019-11-02T18:00:11Z,-1.5346,2.46884,45.252,8.171,30.7803,40,0,0,0,0,0,1436.968,0,30.780341243925523,0,1436.8186191919096,0
19110223.mcI,2019-11-02T20:00:10Z,-1.6042,2.45369,46.142,8.304,30.6443,40,0,0,0,0,0,1436.461,0,30.644292202501614,0,1436.3119479283048,0
19110223.mcI,2019-11-02T22:00:11Z,-1.4039,2.50092,47.037,7.909,31.0818,40,0,0,0,0,0,1438.034,0,31.08187623586574,0,1437.8859299952903,0
19110323.mcI,2019-11-03T00:00:10Z,-1.3982,2.49921,46.916,7.931,31.0527,40,0,0,0,0,0,1438.019,0,31.052679500857227,0,1437.8718914593294,0
19110323.mcI,2019-11-03T02:00:10Z,-1.5161,2.46713,45.422,8.187,30.7376,40,0,0,0,0,0,1437.002,0,30.737730169186037,0,1436.8529888768342,0
19110323.mcI,2019-11-03T04:00:10Z,-1.4123000000000001,2.49097,44.883,8.063,30.9562,40,0,0,0,0,0,1437.788,0,30.956124095121584,0,1437.6405929151651,0
19110323.mcI,2019-11-03T06:00:10Z,-1.3937,2.49687,45.084,7.941,31.0172,40,0,0,0,0,0,1437.963,0,31.017152553912055,0,1437.8159566129748,0
19110323.mcI,2019-11-03T08:00:11Z,-1.3233,2.52324,45.477,7.808,31.3029,40,0,0,0,0,0,1438.694,0,31.30286933248414,0,1438.5472045425684,0
19110323.mcI,2019-11-03T10:00:10Z,-1.4264,2.49368,45.54,8.006,31.0073,40,0,0,0,0,0,1437.801,0,31.00737455707156,0,1437.6526542194356,0
19110323.mcI,2019-11-03T12:00:10Z,-1.4531,2.48682,45.138,8.1,30.9416,40,0,0,0,0,0,1437.577,0,30.941697862278225,0,1437.4286249676752,0
19110323.mcI,2019-11-03T14:00:10Z,-1.5064,2.47358,44.669,8.12,30.8164,40,0,0,0,0,0,1437.143,0,30.816321637834452,0,1436.994167358472,0
19110323.mcI,2019-11-03T16:00:10Z,-1.4788,2.47604,44.621,8.098,30.8215,40,0,0,0,0,0,1437.282,0,30.821398169546743,0,1437.1334656513632,0
19110323.mcI,2019-11-03T18:00:10Z,-1.4937,2.47249,45.04,8.097,30.788,40,0,0,0,0,0,1437.171,0,30.788064631755393,0,1437.0231689502382,0
19110323.mcI,2019-11-03T20:00:10Z,-1.428,2.4884,45.741,8.017,30.9368,40,0,0,0,0,0,1437.7,0,30.936855493987697,0,1437.5527195605362,0
19110323.mcI,2019-11-03T22:00:11Z,-1.4364,2.48844,46.518,8.007,30.9457,40,0,0,0,0,0,1437.685,0,30.94566806418557,0,1437.5366982954283,0
19110423.mcI,2019-11-04T00:00:11Z,-1.4817,2.4793,46.642,8.069,30.8677,40,0,0,0,0,0,1437.363,0,30.86776380371486,0,1437.2148176504447,0
19110423.mcI,2019-11-04T02:00:10Z,-1.5793,2.45966,45.727,8.247,30.7007,40,0,0,0,0,0,1436.652,0,30.70061484907081,0,1436.5021199622838,0
19110423.mcI,2019-11-04T04:00:11Z,-1.51,2.47512,45.073,8.087,30.8409,40,0,0,0,0,0,1437.165,0,30.840871820212293,0,1437.016552480986,0
19110423.mcI,2019-11-04T06:00:10Z,-1.3587,2.50747,45.015,7.887,31.1252,40,0,0,0,0,0,1438.277,0,31.12525604503282,0,1438.1294468404956,0
19110423.mcI,2019-11-04T08:00:10Z,-1.356,2.50902,45.244,7.859,31.1433,40,0,0,0,0,0,1438.318,0,31.143430579349886,0,1438.1707015218944,0
19110423.mcI,2019-11-04T10:00:10Z,-1.4201,2.49144,45.408,7.994,30.9704,40,0,0,0,0,0,1437.779,0,30.97033106722095,0,1437.6307201734003,0
19110423.mcI,2019-11-04T12:00:10Z,-1.5113,2.47099,45.244,8.06,30.7856,40,0,0,0,0,0,1437.087,0,30.785646132501117,0,1436.9382141448687,0
19110423.mcI,2019-11-04T14:00:10Z,-1.5719,2.46232,44.9,8.246,30.7299,40,0,0,0,0,0,1436.714,0,30.729878318145406,0,1436.5642624887357,0
19110423.mcI,2019-11-04T16:00:10Z,-1.6322,2.45073,44.707,8.296,30.6334,40,0,0,0,0,0,1436.289,0,30.633435555918673,0,1436.1385205708739,0
19110423.mcI,2019-11-04T18:00:11Z,-1.6186,2.4544,44.91,8.248,30.6696,40,0,0,0,0,0,1436.407,0,30.669601564806744,0,1436.2567060485326,0
19110423.mcI,2019-11-04T20:00:10Z,-1.4733,2.47534,45.407,8.168,30.8057,40,0,0,0,0,0,1437.3,0,30.80568722750898,0,1437.1513797936348,0
19110423.mcI,2019-11-04T22:00:11Z,-1.5543,2.46455,46.131,8.198,30.7416,40,0,0,0,0,0,1436.834,0,30.741496752699952,0,1436.6849314136423,0
19110523.mcI,2019-11-05T00:00:11Z,-1.514,2.47144,46.682,8.123,30.7937,40,0,0,0,0,0,1437.108,0,30.793753566895592,0,1436.9593180084646,0
19110523.mcI,2019-11-05T02:00:10Z,-1.45,2.48136,46.505,8.073,30.8631,40,0,0,0,0,0,1437.507,0,30.863130685468157,0,1437.3592019679822,0
19110523.mcI,2019-11-05T04:00:10Z,-1.4754,2.47942,45.451,8.072,30.8636,40,0,0,0,0,0,1437.369,0,30.863568897918796,0,1437.2203446869996,0
19110523.mcI,2019-11-05T06:00:10Z,-1.4635,2.48463,45.068,8.025,30.9227,40,0,0,0,0,0,1437.5,0,30.922624621795393,0,1437.3515374106053,0
19110523.mcI,2019-11-05T08:00:10Z,-1.3348,2.52785,45.056,7.734,31.378,40,0,0,0,0,0,1438.734,0,31.3780180955433,0,1438.5868888841453,0
19110523.mcI,2019-11-05T10:00:11Z,-1.4225,2.496,45.213,7.836,31.0351,40,0,0,0,0,0,1437.852,0,31.03517546055853,0,1437.7038038282703,0
19110523.mcI,2019-11-05T12:00:10Z,-1.4096,2.4993,45.259,7.883,31.0667,40,0,0,0,0,0,1437.957,0,31.066752100667195,0,1437.809389871465,0
19110523.mcI,2019-11-05T14:00:11Z,-1.4601,2.48343,45.116,8.012,30.9027,40,0,0,0,0,0,1437.49,0,30.902677002788877,0,1437.3416897601007,0
