"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 18:00","2019","08","07","18:00","7.4","","7.2","","99","","","M","15","","10","","","M","101.42","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 19:00","2019","08","07","19:00","6.6","","6.5","","99","","","M","16","","8","","","M","101.43","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 20:00","2019","08","07","20:00","6.3","","6.1","","99","","","M","16","","3","","","M","101.45","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 21:00","2019","08","07","21:00","7.3","","7.2","","99","","","M","13","","4","","","M","101.44","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 22:00","2019","08","07","22:00","6.9","","6.8","","99","","","M","16","","3","","","M","101.45","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 23:00","2019","08","07","23:00","6.8","","6.6","","99","","","M","8","","1","","","M","101.47","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 00:00","2019","08","08","00:00","7.3","","7.2","","99","","","M","2","","2","","","M","101.46","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 01:00","2019","08","08","01:00","7.1","","7.0","","99","","","M","11","","2","","","M","101.46","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 02:00","2019","08","08","02:00","7.4","","6.9","","97","","","M","11","","9","","","M","101.46","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 03:00","2019","08","08","03:00","8.1","","5.8","","85","","","M","11","","9","","","M","101.47","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 04:00","2019","08","08","04:00","3.5","","3.1","","97","","","M","15","","12","","","M","101.48","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 05:00","2019","08","08","05:00","7.1","","6.6","","97","","","M","11","","11","","","M","101.48","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 06:00","2019","08","08","06:00","7.7","","6.6","","93","","","M","13","","9","","","M","101.49","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 07:00","2019","08","08","07:00","7.4","","6.3","","93","","","M","13","","6","","","M","101.50","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 08:00","2019","08","08","08:00","9.4","","7.5","","88","","","M","9","","13","","","M","101.48","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 09:00","2019","08","08","09:00","7.1","","6.2","","94","","","M","14","","8","","","M","101.48","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 10:00","2019","08","08","10:00","10.3","","8.0","","86","","","M","10","","8","","","M","101.46","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 11:00","2019","08","08","11:00","8.2","","7.1","","93","","","M","16","","8","","","M","101.46","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 12:00","2019","08","08","12:00","7.9","","7.0","","94","","","M","","","0","","","M","101.46","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 13:00","2019","08","08","13:00","9.8","","7.5","","86","","","M","15","","8","","","M","101.47","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 14:00","2019","08","08","14:00","9.9","","7.7","","86","","","M","15","","6","","","M","101.44","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 15:00","2019","08","08","15:00","8.4","","6.7","","89","","","M","18","","4","","","M","101.47","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 16:00","2019","08","08","16:00","9.0","","6.7","","86","","","M","19","","5","","","M","101.47","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 17:00","2019","08","08","17:00","9.4","","6.9","","84","","","M","15","","4","","","M","101.45","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 18:00","2019","08","08","18:00","10.4","","7.2","","80","","","M","12","","7","","","M","101.43","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 19:00","2019","08","08","19:00","10.0","","7.5","","84","","","M","15","","5","","","M","101.42","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 20:00","2019","08","08","20:00","8.8","","6.7","","86","","","M","12","","1","","","M","101.41","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 21:00","2019","08","08","21:00","8.7","","6.9","","88","","","M","36","","4","","","M","101.39","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 22:00","2019","08","08","22:00","8.8","","7.2","","90","","","M","32","","9","","","M","101.37","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-08 23:00","2019","08","08","23:00","9.4","","7.0","","85","","","M","3","","3","","","M","101.37","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 00:00","2019","08","09","00:00","8.3","","7.3","","93","","","M","35","","7","","","M","101.33","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 01:00","2019","08","09","01:00","9.1","","7.3","","89","","","M","29","","2","","","M","101.32","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 02:00","2019","08","09","02:00","4.0","","3.3","","95","","","M","11","","15","","","M","101.33","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 03:00","2019","08","09","03:00","5.0","","4.5","","97","","","M","15","","8","","","M","101.30","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 04:00","2019","08","09","04:00","5.4","","4.7","","95","","","M","10","","4","","","M","101.29","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 05:00","2019","08","09","05:00","5.9","","5.2","","95","","","M","23","","3","","","M","101.24","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 06:00","2019","08","09","06:00","5.7","","5.0","","95","","","M","14","","9","","","M","101.25","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 07:00","2019","08","09","07:00","5.2","","4.5","","95","","","M","14","","10","","","M","101.26","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 08:00","2019","08","09","08:00","6.1","","4.8","","91","","","M","15","","10","","","M","101.24","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 09:00","2019","08","09","09:00","7.4","","6.4","","94","","","M","13","","6","","","M","101.22","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 10:00","2019","08","09","10:00","9.1","","6.8","","85","","","M","15","","18","","","M","101.21","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 11:00","2019","08","09","11:00","8.8","","7.1","","89","","","M","14","","17","","","M","101.18","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 12:00","2019","08","09","12:00","9.0","","7.4","","89","","","M","15","","26","","","M","101.17","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 13:00","2019","08","09","13:00","8.9","","6.9","","87","","","M","15","","22","","","M","101.14","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 14:00","2019","08","09","14:00","10.4","","7.2","","81","","","M","11","","16","","","M","101.12","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 15:00","2019","08","09","15:00","8.8","","5.9","","82","","","M","15","","14","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 16:00","2019","08","09","16:00","9.9","","6.7","","81","","","M","14","","17","","","M","101.05","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 17:00","2019","08","09","17:00","8.3","","6.0","","86","","","M","14","","7","","","M","101.01","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 18:00","2019","08","09","18:00","10.0","","6.5","","79","","","M","12","","29","","","M","100.99","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 19:00","2019","08","09","19:00","10.4","","7.1","","80","","","M","11","","17","","","M","100.96","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 20:00","2019","08","09","20:00","9.5","","7.5","","87","","","M","12","","20","","","M","100.94","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 21:00","2019","08","09","21:00","9.6","","7.6","","87","","","M","13","","18","","","M","100.91","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 22:00","2019","08","09","22:00","7.7","","6.2","","90","","","M","15","","15","","","M","100.90","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-09 23:00","2019","08","09","23:00","8.5","","6.7","","88","","","M","13","","19","","","M","100.89","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 00:00","2019","08","10","00:00","8.3","","6.9","","91","","","M","13","","16","","","M","100.87","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 01:00","2019","08","10","01:00","8.2","","6.7","","90","","","M","14","","18","","","M","100.87","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 02:00","2019","08","10","02:00","6.6","","5.7","","94","","","M","15","","12","","","M","100.91","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 03:00","2019","08","10","03:00","6.6","","5.3","","92","","","M","14","","15","","","M","100.92","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 04:00","2019","08","10","04:00","5.8","","5.1","","95","","","M","17","","10","","","M","100.93","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 05:00","2019","08","10","05:00","4.3","","3.8","","96","","","M","19","","16","","","M","100.97","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 06:00","2019","08","10","06:00","3.8","","3.4","","97","","","M","14","","12","","","M","100.99","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 07:00","2019","08","10","07:00","4.0","","3.6","","97","","","M","13","","14","","","M","100.99","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 08:00","2019","08","10","08:00","5.2","","4.9","","98","","","M","17","","7","","","M","100.97","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 09:00","2019","08","10","09:00","4.2","","3.9","","98","","","M","16","","8","","","M","101.01","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 10:00","2019","08","10","10:00","3.0","","2.7","","98","","","M","14","","10","","","M","101.01","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 11:00","2019","08","10","11:00","3.2","","2.8","","97","","","M","20","","5","","","M","101.03","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 12:00","2019","08","10","12:00","3.7","","3.3","","97","","","M","9","","4","","","M","101.02","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 13:00","2019","08","10","13:00","4.8","","4.3","","97","","","M","29","","8","","","M","101.02","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 14:00","2019","08","10","14:00","5.0","","4.6","","97","","","M","29","","4","","","M","101.05","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 15:00","2019","08","10","15:00","4.1","","3.6","","97","","","M","32","","9","","","M","101.06","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 16:00","2019","08","10","16:00","5.2","","4.9","","98","","","M","8","","4","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 17:00","2019","08","10","17:00","5.3","","4.8","","97","","","M","31","","12","","","M","101.05","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 18:00","2019","08","10","18:00","6.1","","5.7","","97","","","M","32","","10","","","M","101.01","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 19:00","2019","08","10","19:00","3.2","","2.8","","97","","","M","11","","14","","","M","101.03","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 20:00","2019","08","10","20:00","3.7","","3.3","","98","","","M","13","","9","","","M","101.03","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 21:00","2019","08","10","21:00","3.6","","3.1","","97","","","M","18","","6","","","M","101.02","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 22:00","2019","08","10","22:00","3.4","","3.0","","97","","","M","18","","5","","","M","101.00","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-10 23:00","2019","08","10","23:00","3.3","","3.0","","98","","","M","18","","5","","","M","100.99","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 00:00","2019","08","11","00:00","3.4","","3.1","","98","","","M","17","","5","","","M","101.01","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 01:00","2019","08","11","01:00","3.6","","3.4","","98","","","M","16","","5","","","M","101.00","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 02:00","2019","08","11","02:00","3.7","","3.4","","98","","","M","17","","11","","","M","101.03","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 03:00","2019","08","11","03:00","4.4","","4.2","","99","","","M","18","","8","","","M","101.04","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 04:00","2019","08","11","04:00","5.1","","4.9","","99","","","M","14","","9","","","M","101.06","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 05:00","2019","08","11","05:00","4.9","","4.7","","99","","","M","13","","9","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 06:00","2019","08","11","06:00","5.4","","5.2","","99","","","M","13","","11","","","M","101.08","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 07:00","2019","08","11","07:00","6.0","","5.9","","99","","","M","13","","13","","","M","101.10","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 08:00","2019","08","11","08:00","5.5","","5.4","","99","","","M","13","","16","","","M","101.11","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 09:00","2019","08","11","09:00","5.7","","5.4","","98","","","M","11","","21","","","M","101.13","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 10:00","2019","08","11","10:00","6.1","","5.8","","98","","","M","10","","14","","","M","101.14","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 11:00","2019","08","11","11:00","6.5","","5.4","","92","","","M","10","","18","","","M","101.14","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 12:00","2019","08","11","12:00","6.5","","5.2","","91","","","M","15","","16","","","M","101.13","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 13:00","2019","08","11","13:00","7.8","","5.9","","88","","","M","7","","16","","","M","101.14","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 14:00","2019","08","11","14:00","8.0","","5.8","","86","","","M","7","","17","","","M","101.15","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 15:00","2019","08","11","15:00","5.6","","4.2","","91","","","M","18","","10","","","M","101.15","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 16:00","2019","08","11","16:00","5.6","","4.2","","91","","","M","17","","8","","","M","101.13","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 17:00","2019","08","11","17:00","6.0","","4.4","","89","","","M","19","","7","","","M","101.11","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 18:00","2019","08","11","18:00","6.8","","5.1","","89","","","M","15","","3","","","M","101.11","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 19:00","2019","08","11","19:00","4.7","","3.5","","92","","","M","17","","7","","","M","101.11","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 20:00","2019","08","11","20:00","5.8","","4.5","","91","","","M","25","","9","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 21:00","2019","08","11","21:00","7.5","","5.6","","87","","","M","10","","17","","","M","101.06","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 22:00","2019","08","11","22:00","6.9","","5.2","","89","","","M","10","","10","","","M","101.03","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-11 23:00","2019","08","11","23:00","7.2","","5.4","","88","","","M","12","","17","","","M","101.01","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 00:00","2019","08","12","00:00","7.1","","4.9","","86","","","M","10","","28","","","M","100.98","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 01:00","2019","08","12","01:00","5.7","","4.1","","89","","","M","8","","29","","","M","100.96","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 02:00","2019","08","12","02:00","6.0","","3.7","","86","","","M","9","","30","","","M","100.97","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 03:00","2019","08","12","03:00","4.7","","3.1","","89","","","M","8","","37","","","M","100.97","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 04:00","2019","08","12","04:00","5.0","","3.3","","89","","","M","9","","37","","","M","100.93","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 05:00","2019","08","12","05:00","4.9","","3.2","","89","","","M","8","","35","","","M","100.91","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 06:00","2019","08","12","06:00","5.5","","3.2","","85","","","M","7","","39","","","M","100.91","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 07:00","2019","08","12","07:00","6.0","","4.0","","87","","","M","7","","35","","","M","100.89","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 08:00","2019","08","12","08:00","6.3","","3.9","","84","","","M","7","","40","","","M","100.90","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 09:00","2019","08","12","09:00","7.3","","4.5","","82","","","M","9","","40","","","M","100.88","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 10:00","2019","08","12","10:00","6.7","","3.8","","82","","","M","8","","43","","","M","100.85","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 11:00","2019","08","12","11:00","6.8","","4.0","","82","","","M","10","","39","","","M","100.83","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 12:00","2019","08","12","12:00","6.4","","3.7","","83","","","M","8","","37","","","M","100.82","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 13:00","2019","08","12","13:00","7.3","","4.2","","80","","","M","9","","32","","","M","100.81","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 14:00","2019","08","12","14:00","7.4","","4.6","","82","","","M","10","","40","","","M","100.81","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 15:00","2019","08","12","15:00","8.9","","5.7","","80","","","M","10","","36","","","M","100.79","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 16:00","2019","08","12","16:00","7.6","","4.6","","81","","","M","8","","41","","","M","100.80","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 17:00","2019","08","12","17:00","8.7","","5.2","","79","","","M","9","","42","","","M","100.75","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 18:00","2019","08","12","18:00","7.3","","4.9","","85","","","M","9","","29","","","M","100.76","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 19:00","2019","08","12","19:00","6.3","","4.0","","85","","","M","8","","44","","","M","100.73","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 20:00","2019","08","12","20:00","5.3","","3.7","","89","","","M","8","","36","","","M","100.74","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 21:00","2019","08","12","21:00","5.5","","4.0","","90","","","M","9","","28","","","M","100.73","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 22:00","2019","08","12","22:00","6.5","","4.8","","89","","","M","10","","31","","","M","100.70","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-12 23:00","2019","08","12","23:00","5.8","","4.3","","90","","","M","11","","34","","","M","100.72","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 00:00","2019","08","13","00:00","5.6","","4.2","","91","","","M","9","","30","","","M","100.69","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 01:00","2019","08","13","01:00","5.4","","3.8","","89","","","M","8","","29","","","M","100.69","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 02:00","2019","08","13","02:00","4.8","","3.8","","93","","","M","8","","33","","","M","100.69","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 03:00","2019","08","13","03:00","4.7","","3.5","","92","","","M","8","","33","","","M","100.70","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 04:00","2019","08","13","04:00","5.5","","4.0","","90","","","M","9","","31","","","M","100.69","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 05:00","2019","08","13","05:00","5.5","","4.1","","91","","","M","8","","29","","","M","100.68","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 06:00","2019","08","13","06:00","6.6","","4.9","","89","","","M","9","","25","","","M","100.68","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 07:00","2019","08","13","07:00","6.0","","4.4","","89","","","M","8","","37","","","M","100.65","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 08:00","2019","08","13","08:00","5.4","","4.1","","92","","","M","8","","36","","","M","100.63","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 09:00","2019","08","13","09:00","6.1","","5.2","","93","","","M","8","","39","","","M","100.62","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 10:00","2019","08","13","10:00","4.9","","4.0","","94","","","M","8","","40","","","M","100.60","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 11:00","2019","08","13","11:00","4.9","","4.0","","94","","","M","8","","43","","","M","100.55","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 12:00","2019","08","13","12:00","5.5","","4.6","","94","","","M","8","","44","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 13:00","2019","08","13","13:00","6.0","","4.8","","92","","","M","8","","38","","","M","100.49","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 14:00","2019","08","13","14:00","6.2","","4.9","","92","","","M","8","","44","","","M","100.48","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 15:00","2019","08","13","15:00","6.5","","5.5","","93","","","M","8","","39","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 16:00","2019","08","13","16:00","7.9","","6.8","","93","","","M","10","","27","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 17:00","2019","08","13","17:00","7.8","","6.7","","92","","","M","8","","30","","","M","100.48","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 18:00","2019","08","13","18:00","7.2","","6.4","","95","","","M","8","","32","","","M","100.46","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 19:00","2019","08","13","19:00","7.3","","6.5","","94","","","M","8","","23","","","M","100.48","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 20:00","2019","08","13","20:00","7.4","","6.5","","94","","","M","9","","33","","","M","100.44","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 21:00","2019","08","13","21:00","7.7","","6.4","","91","","","M","9","","27","","","M","100.43","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 22:00","2019","08","13","22:00","7.7","","6.8","","94","","","M","9","","27","","","M","100.42","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-13 23:00","2019","08","13","23:00","6.5","","5.5","","93","","","M","9","","28","","","M","100.39","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 00:00","2019","08","14","00:00","6.8","","5.8","","93","","","M","10","","34","","","M","100.38","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 01:00","2019","08","14","01:00","6.0","","4.9","","93","","","M","10","","38","","","M","100.36","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 02:00","2019","08","14","02:00","5.9","","4.3","","89","","","M","9","","43","","","M","100.34","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 03:00","2019","08","14","03:00","5.8","","4.2","","89","","","M","11","","51","","","M","100.32","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 04:00","2019","08","14","04:00","6.1","","4.7","","91","","","M","11","","48","","","M","100.29","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 05:00","2019","08","14","05:00","6.2","","4.9","","92","","","M","11","","42","","","M","100.32","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 06:00","2019","08","14","06:00","6.1","","5.1","","93","","","M","10","","41","","","M","100.33","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 07:00","2019","08","14","07:00","6.0","","4.8","","92","","","M","11","","37","","","M","100.34","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-14 08:00","2019","08","14","08:00","6.4","","5.1","","92","","","M","11","","40","","","M","100.33","","","","","","NA"
